"","X","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PPG","APG","RPG","BPG","SPG","MPG","TOPG","PFPG","Salary.in.."
"371",24571,2017,"Domantas Sabonis","PF",20,"OKC",81,66,1632,6.9,0.469,0.331,0.139,3,16.4,9.7,7.2,1.2,1.6,14,15.4,-1,1.8,0.7,0.022,-4.7,-0.1,-4.9,-1.2,192,481,0.399,51,159,0.321,141,322,0.438,0.452,44,67,0.657,45,242,287,82,39,32,83,200,479,5.91358024691358,1.01234567901235,3.54320987654321,0.395061728395062,0.481481481481481,20.1481481481481,1.02469135802469,2.46913580246914,2440200
"372",24572,2017,"Larry Sanders","C",28,"CLE",5,0,13,6.5,0.41,0,0.5,26.3,8.2,17,0,3.8,6.2,29.1,23.6,0,0,0,-0.029,-8.7,-0.9,-9.6,0,1,4,0.25,0,0,0,1,4,0.25,0.25,2,2,1,3,1,4,0,1,1,2,5,4,0.8,0,0.8,0.2,0.2,2.6,0.4,1,207722
"373",24573,2017,"Dario Saric","PF",22,"PHI",81,36,2129,12.8,0.508,0.368,0.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1,0.023,-2,-0.2,-2.2,-0.1,381,927,0.411,106,341,0.311,275,586,0.469,0.468,172,220,0.782,112,401,513,182,57,30,183,162,1040,12.8395061728395,2.24691358024691,6.33333333333333,0.37037037037037,0.703703703703704,26.2839506172839,2.25925925925926,2,2318280
"374",24574,2017,"Tomas Satoransky","SG",25,"WAS",57,3,719,8.5,0.48,0.253,0.226,3.9,9.1,6.5,16.7,1.8,0.7,19.1,12.1,0.1,0.5,0.6,0.041,-2.9,-0.2,-3.1,-0.2,61,146,0.418,9,37,0.243,52,109,0.477,0.449,23,33,0.697,25,58,83,92,26,6,38,60,154,2.70175438596491,1.6140350877193,1.45614035087719,0.105263157894737,0.456140350877193,12.6140350877193,0.666666666666667,1.05263157894737,2870813
"375",24575,2017,"Dennis Schroder","PG",23,"ATL",79,78,2485,16.1,0.533,0.242,0.21,1.9,9,5.5,35.5,1.5,0.6,16.3,27.8,1.2,2.5,3.7,0.071,0.7,-1.4,-0.7,0.8,548,1215,0.451,100,294,0.34,448,921,0.486,0.492,218,255,0.855,42,206,248,499,74,16,258,149,1414,17.8987341772152,6.31645569620253,3.13924050632911,0.20253164556962,0.936708860759494,31.4556962025316,3.26582278481013,1.88607594936709,2708582
"376",24576,2017,"Luis Scola","PF",36,"BRK",36,1,461,13.9,0.55,0.331,0.245,11.9,20,16,12.7,1.4,0.7,16.9,18.7,0.4,0.4,0.8,0.082,-0.8,-0.4,-1.2,0.1,71,151,0.47,17,50,0.34,54,101,0.535,0.526,25,37,0.676,51,88,139,37,14,4,34,63,184,5.11111111111111,1.02777777777778,3.86111111111111,0.111111111111111,0.388888888888889,12.8055555555556,0.944444444444444,1.75,5e+06
"377",24578,2017,"Thabo Sefolosha","SF",32,"ATL",62,42,1596,11.9,0.519,0.304,0.19,3.8,14.7,9.3,9.9,3,1.7,11.9,13.3,0.6,2.7,3.3,0.098,-1.9,3.1,1.2,1.3,174,395,0.441,41,120,0.342,133,275,0.484,0.492,55,75,0.733,54,216,270,107,96,31,58,97,444,7.16129032258065,1.7258064516129,4.35483870967742,0.5,1.54838709677419,25.741935483871,0.935483870967742,1.56451612903226,3850000
"378",24580,2017,"Wayne Selden","SG",22,"NOP",3,3,47,10,0.82,0.875,0.5,0,11.3,5.6,3,2.1,0,23.5,12,0,0,0.1,0.089,-0.5,-0.7,-1.2,0,5,8,0.625,4,7,0.571,1,1,1,0.875,2,4,0.5,0,5,5,1,2,0,3,6,16,5.33333333333333,0.333333333333333,1.66666666666667,0,0.666666666666667,15.6666666666667,1,2,31969
"379",24581,2017,"Wayne Selden","SG",22,"MEM",11,2,189,6.2,0.475,0.42,0.36,0.6,6.2,3.3,9.9,1.1,0.5,13.4,16.1,-0.1,0.1,0,-0.001,-4.1,-1.8,-6,-0.2,20,50,0.4,3,21,0.143,17,29,0.586,0.43,12,18,0.667,1,10,11,12,4,1,9,12,55,5,1.09090909090909,1,0.0909090909090909,0.363636363636364,17.1818181818182,0.818181818181818,1.09090909090909,83119
"380",24582,2017,"Kevin Seraphin","PF",27,"IND",49,3,559,14.4,0.559,0.01,0.111,8.3,20,14.3,6.7,0.6,3.1,12.3,19,0.4,0.6,1,0.082,-3.1,-0.6,-3.7,-0.2,109,198,0.551,0,2,0,109,196,0.556,0.551,14,22,0.636,41,101,142,23,7,20,29,66,232,4.73469387755102,0.469387755102041,2.89795918367347,0.408163265306122,0.142857142857143,11.4081632653061,0.591836734693878,1.3469387755102,1800000
"381",24583,2017,"Ramon Sessions","PG",30,"CHO",50,1,811,12.3,0.495,0.236,0.449,1.5,8.5,4.9,24.2,1.6,0.3,12.7,20.1,0.3,0.6,0.9,0.054,-2.4,-2.3,-4.8,-0.6,100,263,0.38,21,62,0.339,79,201,0.393,0.42,91,118,0.771,11,62,73,129,26,3,46,43,312,6.24,2.58,1.46,0.06,0.52,16.22,0.92,0.86,6e+06
"382",24584,2017,"Iman Shumpert","SG",26,"CLE",76,31,1937,9,0.536,0.534,0.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,13.9,0.7,1.4,2,0.05,-1.3,0,-1.3,0.3,201,489,0.411,94,261,0.36,107,228,0.469,0.507,71,90,0.789,39,180,219,109,62,27,78,150,567,7.46052631578947,1.43421052631579,2.88157894736842,0.355263157894737,0.815789473684211,25.4868421052632,1.02631578947368,1.97368421052632,9700000
"383",24585,2017,"Pascal Siakam","PF",22,"TOR",55,38,859,11.5,0.523,0.034,0.156,8.4,15.9,12.2,2.9,1.5,4.5,13.1,13.1,0.4,1.2,1.6,0.089,-3,1.8,-1.1,0.2,103,205,0.502,1,7,0.143,102,198,0.515,0.505,22,32,0.688,64,121,185,17,26,45,33,109,229,4.16363636363636,0.309090909090909,3.36363636363636,0.818181818181818,0.472727272727273,15.6181818181818,0.6,1.98181818181818,1196040
"384",24586,2017,"Jonathon Simmons","SG",27,"SAS",78,8,1392,9.9,0.504,0.242,0.314,1.7,11.1,6.5,13.2,1.7,1.5,13.7,18,-0.1,2.1,2,0.068,-2.8,0.9,-1.9,0,177,421,0.42,30,102,0.294,147,319,0.461,0.456,99,132,0.75,20,140,160,126,47,25,76,146,483,6.19230769230769,1.61538461538462,2.05128205128205,0.320512820512821,0.602564102564103,17.8461538461538,0.974358974358974,1.87179487179487,874636
"385",24587,2017,"Kyle Singler","SF",28,"OKC",32,2,385,5.9,0.486,0.446,0.205,2.3,11.5,6.9,3.2,0.9,1,10.8,11.2,0,0.3,0.3,0.034,-4.6,-1.3,-5.9,-0.4,34,83,0.41,7,37,0.189,27,46,0.587,0.452,13,17,0.765,8,40,48,9,7,5,11,29,88,2.75,0.28125,1.5,0.15625,0.21875,12.03125,0.34375,0.90625,4837500
"386",24588,2017,"Marcus Smart","SG",22,"BOS",79,24,2399,12,0.486,0.443,0.334,3.7,10.5,7.1,22,2.6,1.2,15.6,18.8,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1,269,749,0.359,94,332,0.283,175,417,0.42,0.422,203,250,0.812,78,228,306,364,125,34,159,192,835,10.5696202531646,4.60759493670886,3.87341772151899,0.430379746835443,1.58227848101266,30.3670886075949,2.0126582278481,2.43037974683544,3578880
"387",24589,2017,"Ish Smith","PG",28,"DET",81,32,1955,14.7,0.477,0.14,0.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6,329,749,0.439,28,105,0.267,301,644,0.467,0.458,72,102,0.706,21,214,235,418,61,33,112,127,758,9.35802469135803,5.16049382716049,2.90123456790123,0.407407407407407,0.753086419753086,24.1358024691358,1.38271604938272,1.5679012345679,6e+06
"388",24590,2017,"J.R. Smith","SG",31,"CLE",41,35,1187,8.1,0.484,0.761,0.042,1.6,8.6,5.2,7.3,1.7,0.7,6.7,14.6,0.1,0.8,0.8,0.034,-0.5,-0.7,-1.3,0.2,123,356,0.346,95,271,0.351,28,85,0.329,0.479,10,15,0.667,17,96,113,62,40,11,26,77,351,8.5609756097561,1.51219512195122,2.75609756097561,0.268292682926829,0.975609756097561,28.9512195121951,0.634146341463415,1.8780487804878,12800000
"389",24591,2017,"Jason Smith","C",30,"WAS",74,3,1068,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5,1,4.3,14.2,16.7,1,1.3,2.3,0.103,-2,0.6,-1.3,0.2,174,329,0.529,37,78,0.474,137,251,0.546,0.585,35,51,0.686,64,194,258,37,21,55,58,168,420,5.67567567567568,0.5,3.48648648648649,0.743243243243243,0.283783783783784,14.4324324324324,0.783783783783784,2.27027027027027,5e+06
"390",24592,2017,"Tony Snell","SG",25,"MIL",80,80,2336,9.7,0.603,0.656,0.107,1.1,11.1,6.2,5.9,1.2,0.5,8.8,12.1,2.1,1.3,3.4,0.071,0.2,-1.1,-0.8,0.7,246,541,0.455,144,355,0.406,102,186,0.548,0.588,47,58,0.81,22,226,248,96,54,14,55,125,683,8.5375,1.2,3.1,0.175,0.675,29.2,0.6875,1.5625,2368327
"391",24593,2017,"Marreese Speights","C",29,"LAC",82,2,1286,17.6,0.584,0.505,0.25,7.9,24.1,16.2,8.1,0.9,2.6,10.2,23.6,2.5,1.7,4.2,0.156,1.5,-0.8,0.7,0.9,244,548,0.445,103,277,0.372,141,271,0.52,0.539,120,137,0.876,88,285,373,66,23,41,69,229,711,8.67073170731707,0.804878048780488,4.54878048780488,0.5,0.280487804878049,15.6829268292683,0.841463414634146,2.79268292682927,1403611
"392",24594,2017,"Tiago Splitter","C",32,"PHI",8,0,76,15,0.544,0.194,0.355,11.6,20.3,15.9,8.9,0.6,1,14.3,23.9,0.1,0.1,0.1,0.072,-2.6,-2.4,-5,-0.1,14,31,0.452,2,6,0.333,12,25,0.48,0.484,9,11,0.818,8,14,22,4,1,1,6,8,39,4.875,0.5,2.75,0.125,0.125,9.5,0.75,1,8550000
"393",24595,2017,"Nik Stauskas","SG",23,"PHI",80,27,2188,9,0.54,0.566,0.237,1.1,10.3,5.7,12.9,1,1.2,15.5,16.4,0.1,1.4,1.4,0.031,-1.7,-0.7,-2.4,-0.2,251,634,0.396,132,359,0.368,119,275,0.433,0.5,122,150,0.813,21,205,226,188,45,32,128,144,756,9.45,2.35,2.825,0.4,0.5625,27.35,1.6,1.8,2993040
"394",24597,2017,"Lance Stephenson","SG",26,"NOP",6,0,162,10.3,0.496,0.182,0.145,1.9,9.8,5.9,27.7,0.6,0.5,15.8,19,0,0.1,0.1,0.028,-3,-1.9,-4.8,-0.1,26,55,0.473,1,10,0.1,25,45,0.556,0.482,5,8,0.625,3,15,18,29,2,1,11,18,58,9.66666666666667,4.83333333333333,3,0.166666666666667,0.333333333333333,27,1.83333333333333,3,1227286
"395",24598,2017,"Lance Stephenson","SG",26,"MIN",6,0,67,6.6,0.48,0.095,0.095,0,17.7,8.7,11.2,0,0,15.5,17.1,-0.1,0,-0.1,-0.045,-6.1,-3.1,-9.3,-0.1,10,21,0.476,0,2,0,10,19,0.526,0.476,1,2,0.5,0,10,10,5,0,0,4,2,21,3.5,0.833333333333333,1.66666666666667,0,0,11.1666666666667,0.666666666666667,0.333333333333333,144386
"396",24599,2017,"Lance Stephenson","SG",26,"IND",6,0,132,10.3,0.474,0.182,0.068,0.9,19.3,10.2,28.1,1.1,1.3,19.5,19.1,-0.1,0.1,0,0.012,-4,-0.2,-4.2,-0.1,18,44,0.409,5,8,0.625,13,36,0.361,0.466,2,3,0.667,1,23,24,25,3,2,11,12,43,7.16666666666667,4.16666666666667,4,0.333333333333333,0.5,22,1.83333333333333,2,4e+06
"397",24600,2017,"Jarnell Stokes","C",23,"DEN",2,0,7,31.5,0.798,0,2,15.9,15.6,15.8,40.1,7,0,0,11.4,0.1,0,0.1,0.48,11.8,3.6,15.4,0,1,1,1,0,0,0,1,1,1,1,1,2,0.5,1,1,2,2,1,0,0,3,3,1.5,1,1,0,0.5,3.5,0,1.5,150000
"398",24601,2017,"Diamond Stone","C",19,"LAC",7,0,24,-1.2,0.339,0,0.308,4.8,22.7,14,0,0,3.4,11.9,31.3,-0.1,0,-0.1,-0.211,-17.3,-6.9,-24.1,-0.1,3,13,0.231,0,0,0,3,13,0.231,0.231,4,4,1,1,5,6,0,0,1,2,5,10,1.42857142857143,0,0.857142857142857,0.142857142857143,0,3.42857142857143,0.285714285714286,0.714285714285714,543471
"399",24602,2017,"Rodney Stuckey","PG",30,"IND",39,0,696,9.5,0.483,0.246,0.439,1,12.4,6.8,17.7,1.2,0,15.4,22.2,-0.5,0.4,-0.1,-0.006,-3.8,-2.2,-6,-0.7,91,244,0.373,19,60,0.317,72,184,0.391,0.412,80,107,0.748,6,78,84,84,16,0,53,44,281,7.20512820512821,2.15384615384615,2.15384615384615,0,0.41025641025641,17.8461538461538,1.35897435897436,1.12820512820513,7e+06
"400",24605,2017,"Edy Tavares","C",24,"ATL",1,0,4,13.1,0.532,0,2,0,27.1,13.7,0,0,0,0,20.5,0,0,0,-0.047,-8.1,-7,-15.1,0,1,1,1,0,0,0,1,1,1,1,0,2,0,0,1,1,0,0,0,0,0,2,2,0,1,0,0,4,0,0,1e+06
"401",24606,2017,"Edy Tavares","C",24,"CLE",1,0,24,22.6,0.676,0,0.25,19,26.7,23,6,0,20.2,31.1,12,0,0.1,0.1,0.183,-3.1,10.1,7,0.1,3,4,0.75,0,0,0,3,4,0.75,0.75,0,1,0,4,6,10,1,0,6,2,3,6,6,1,10,6,0,24,2,3,5145
"402",24607,2017,"Isaiah Taylor","PG",22,"HOU",4,0,52,0.3,0.19,0.286,0.286,2.1,4.2,3.1,7.1,0.9,1.6,0,6.4,-0.1,0,0,-0.028,-6.4,-0.1,-6.6,-0.1,1,7,0.143,0,2,0,1,5,0.2,0.143,1,2,0.5,1,2,3,3,1,1,0,6,3,0.75,0.75,0.75,0.25,0.25,13,0,1.5,305000
"403",24608,2017,"Jeff Teague","PG",28,"IND",82,82,2657,19.2,0.574,0.277,0.457,1.4,12.4,7,36.4,1.9,1.1,16.5,22.1,5.7,2.4,8.1,0.146,2.4,-0.6,1.9,2.6,402,909,0.442,90,252,0.357,312,657,0.475,0.492,360,415,0.867,33,298,331,639,100,32,216,165,1254,15.2926829268293,7.79268292682927,4.03658536585366,0.390243902439024,1.21951219512195,32.4024390243902,2.63414634146341,2.01219512195122,8800000
"404",24609,2017,"Mirza Teletovic","PF",31,"MIL",70,2,1133,8.8,0.515,0.73,0.108,1.1,15.4,8.3,6.4,0.5,1,7.8,19.1,-0.1,0.7,0.6,0.025,-1.5,-3.4,-4.9,-0.8,156,418,0.373,104,305,0.341,52,113,0.46,0.498,35,45,0.778,11,151,162,48,12,13,37,109,451,6.44285714285714,0.685714285714286,2.31428571428571,0.185714285714286,0.171428571428571,16.1857142857143,0.528571428571429,1.55714285714286,10500000
"405",24610,2017,"Garrett Temple","SG",30,"SAC",65,21,1728,11.2,0.545,0.509,0.171,2.2,10,6.1,14.5,2.5,1.5,14.4,14.2,0.9,1.3,2.2,0.062,-0.3,0.6,0.3,1,183,432,0.424,82,220,0.373,101,212,0.476,0.519,58,74,0.784,32,151,183,169,84,28,78,141,506,7.78461538461538,2.6,2.81538461538462,0.430769230769231,1.29230769230769,26.5846153846154,1.2,2.16923076923077,8e+06
"406",24611,2017,"Jason Terry","SG",39,"MIL",74,0,1365,9,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,105,243,0.432,73,171,0.427,32,72,0.444,0.582,24,29,0.828,15,91,106,98,45,20,36,95,307,4.14864864864865,1.32432432432432,1.43243243243243,0.27027027027027,0.608108108108108,18.4459459459459,0.486486486486487,1.28378378378378,1551659
"407",24612,2017,"Isaiah Thomas","PG",27,"BOS",76,76,2569,26.5,0.625,0.439,0.441,1.9,7,4.4,32.6,1.4,0.4,10.7,34,10.9,1.6,12.6,0.235,8.8,-3.3,5.5,4.8,682,1473,0.463,245,646,0.379,437,827,0.528,0.546,590,649,0.909,43,162,205,449,70,13,210,167,2199,28.9342105263158,5.90789473684211,2.69736842105263,0.171052631578947,0.921052631578947,33.8026315789474,2.76315789473684,2.19736842105263,6587132
"408",24613,2017,"Lance Thomas","PF",28,"NYK",46,15,968,8.4,0.516,0.348,0.209,3.6,12.3,7.9,5,1.1,0.4,8.6,13.1,0.6,0.4,0.9,0.046,-2.1,-1.6,-3.7,-0.4,97,244,0.398,38,85,0.447,59,159,0.371,0.475,43,51,0.843,32,110,142,35,21,5,25,85,275,5.97826086956522,0.760869565217391,3.08695652173913,0.108695652173913,0.456521739130435,21.0434782608696,0.543478260869565,1.84782608695652,6191000
"409",24615,2017,"Hollis Thompson","SG",25,"PHI",31,1,561,9,0.51,0.447,0.126,2.9,13.4,8.1,7,1.2,0.8,5.1,13.7,0.3,0.4,0.7,0.06,-2.3,-0.8,-3,-0.1,66,159,0.415,26,71,0.366,40,88,0.455,0.497,13,20,0.65,15,68,83,26,14,6,9,55,171,5.51612903225806,0.838709677419355,2.67741935483871,0.193548387096774,0.451612903225806,18.0967741935484,0.290322580645161,1.7741935483871,442126
"410",24616,2017,"Hollis Thompson","SG",25,"NOP",9,8,191,4.7,0.378,0.585,0.22,2.2,13.3,7.7,6.3,1.5,0,4.3,10.9,-0.2,0.2,0,0.007,-4.3,0.2,-4.1,-0.1,11,41,0.268,6,24,0.25,5,17,0.294,0.341,6,9,0.667,4,24,28,9,6,0,2,14,34,3.77777777777778,1,3.11111111111111,0,0.666666666666667,21.2222222222222,0.222222222222222,1.55555555555556,119494
"411",24617,2017,"Klay Thompson","SG",26,"GSW",78,78,2649,17.4,0.592,0.47,0.158,2.2,9.2,5.9,9.3,1.2,1.2,8,26.1,4.2,2.9,7.1,0.128,2.4,-2.1,0.3,1.5,644,1376,0.468,268,647,0.414,376,729,0.516,0.565,186,218,0.853,49,236,285,160,66,40,128,139,1742,22.3333333333333,2.05128205128205,3.65384615384615,0.512820512820513,0.846153846153846,33.9615384615385,1.64102564102564,1.78205128205128,16663575
"412",24618,2017,"Tristan Thompson","C",25,"CLE",78,78,2336,15.3,0.594,0.007,0.487,14,19.6,16.9,4.6,0.8,2.9,10.8,11.3,5,2.3,7.3,0.15,0,1.5,1.5,2.1,262,437,0.6,0,3,0,262,434,0.604,0.6,106,213,0.498,287,429,716,77,39,84,64,176,630,8.07692307692308,0.987179487179487,9.17948717948718,1.07692307692308,0.5,29.9487179487179,0.82051282051282,2.25641025641026,15330435
"413",24621,2017,"Anthony Tolliver","PF",31,"SAC",65,9,1477,11.1,0.595,0.655,0.234,4,14.5,9.3,7.7,1.1,1.2,12.6,13.6,1.5,0.8,2.3,0.075,0.2,-0.8,-0.6,0.5,155,351,0.442,90,230,0.391,65,121,0.537,0.57,61,82,0.744,51,188,239,77,33,20,56,109,461,7.09230769230769,1.18461538461538,3.67692307692308,0.307692307692308,0.507692307692308,22.7230769230769,0.861538461538462,1.67692307692308,8e+06
"414",24625,2017,"Karl-Anthony Towns","C",21,"MIN",82,82,3030,26,0.618,0.186,0.289,11.2,27.8,19.4,13.2,1,2.9,11.3,27.5,9.9,2.8,12.7,0.201,4.8,0.3,5,5.4,802,1479,0.542,101,275,0.367,701,1204,0.582,0.576,356,428,0.832,296,711,1007,220,57,103,212,241,2061,25.1341463414634,2.68292682926829,12.280487804878,1.25609756097561,0.695121951219512,36.9512195121951,2.58536585365854,2.9390243902439,5960160
"415",24628,2017,"P.J. Tucker","SF",31,"TOR",24,4,609,10.4,0.515,0.469,0.125,4.3,19.6,12,5.9,2.6,0.7,9.4,10.9,0.4,0.9,1.3,0.099,-0.7,1.9,1.1,0.5,52,128,0.406,24,60,0.4,28,68,0.412,0.5,11,16,0.688,23,106,129,26,31,5,14,53,139,5.79166666666667,1.08333333333333,5.375,0.208333333333333,1.29166666666667,25.375,0.583333333333333,2.20833333333333,5300000
"416",24629,2017,"Evan Turner","SF",28,"POR",65,12,1658,11.4,0.491,0.214,0.187,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,0,1.2,1.2,0.035,-2.5,-0.1,-2.6,-0.3,235,552,0.426,31,118,0.263,204,434,0.47,0.454,85,103,0.825,36,211,247,205,53,24,100,121,586,9.01538461538462,3.15384615384615,3.8,0.369230769230769,0.815384615384615,25.5076923076923,1.53846153846154,1.86153846153846,16393443
"417",24630,2017,"Myles Turner","C",20,"IND",81,81,2541,18.5,0.585,0.132,0.349,6.2,19.5,13,6.6,1.5,6,9.5,19.5,4.3,3.7,8,0.151,-0.3,2.7,2.4,2.8,444,869,0.511,40,115,0.348,404,754,0.536,0.534,245,303,0.809,139,448,587,106,74,173,105,262,1173,14.4814814814815,1.30864197530864,7.24691358024691,2.1358024691358,0.91358024691358,31.3703703703704,1.2962962962963,3.23456790123457,2463840
"418",24631,2017,"Beno Udrih","PG",34,"DET",39,0,560,16.1,0.535,0.162,0.173,1.1,10.3,5.6,35.4,1.2,0,14.9,19.7,0.8,0.5,1.3,0.111,-0.5,-2.1,-2.6,-0.1,92,197,0.467,11,32,0.344,81,165,0.491,0.495,32,34,0.941,6,51,57,131,13,0,37,29,227,5.82051282051282,3.35897435897436,1.46153846153846,0,0.333333333333333,14.3589743589744,0.948717948717949,0.743589743589744,1551659
"419",24632,2017,"Tyler Ulis","PG",21,"PHO",61,15,1123,13,0.474,0.181,0.162,1.9,7.5,4.6,30.5,2,0.4,14.1,20.3,0.3,0.4,0.7,0.029,-1.4,-2.5,-4,-0.6,184,437,0.421,21,79,0.266,163,358,0.455,0.445,55,71,0.775,20,75,95,226,48,5,77,73,444,7.27868852459016,3.70491803278689,1.55737704918033,0.0819672131147541,0.786885245901639,18.4098360655738,1.26229508196721,1.19672131147541,918369
"420",24633,2017,"Jarrod Uthoff","PF",23,"DAL",9,0,115,13.9,0.487,0.237,0.184,7.7,14.8,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-2.1,0.7,-1.4,0,16,38,0.421,3,9,0.333,13,29,0.448,0.461,5,7,0.714,8,14,22,9,2,4,3,8,40,4.44444444444444,1,2.44444444444444,0.444444444444444,0.222222222222222,12.7777777777778,0.333333333333333,0.888888888888889,63938
"421",24634,2017,"Jonas Valanciunas","C",24,"TOR",80,80,2066,20.1,0.601,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3,7.9,0.183,-0.5,-0.1,-0.6,0.7,391,702,0.557,1,2,0.5,390,700,0.557,0.558,176,217,0.811,226,533,759,57,37,63,106,216,959,11.9875,0.7125,9.4875,0.7875,0.4625,25.825,1.325,2.7,14382022
"422",24635,2017,"Denzel Valentine","SG",23,"CHI",57,0,976,7.3,0.492,0.722,0.063,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,-0.5,1.1,0.6,0.031,-2.4,-0.4,-2.8,-0.2,102,288,0.354,73,208,0.351,29,80,0.363,0.481,14,18,0.778,11,140,151,63,30,7,49,86,291,5.10526315789474,1.10526315789474,2.64912280701754,0.12280701754386,0.526315789473684,17.1228070175439,0.859649122807018,1.50877192982456,2092200
"423",24636,2017,"Fred VanVleet","PG",22,"TOR",37,0,294,10.5,0.443,0.261,0.198,1.5,14.6,8.1,17.5,2.9,0.6,11.1,20.6,-0.1,0.4,0.3,0.041,-3.1,-0.1,-3.2,-0.1,39,111,0.351,11,29,0.379,28,82,0.341,0.401,18,22,0.818,4,38,42,35,17,2,15,36,107,2.89189189189189,0.945945945945946,1.13513513513514,0.0540540540540541,0.459459459459459,7.94594594594595,0.405405405405405,0.972972972972973,543471
"424",24637,2017,"Anderson Varejao","C",34,"GSW",14,1,92,9.4,0.478,0,0.786,15.3,16.8,16.1,13,1.6,2.6,29.8,12.6,0,0.1,0.2,0.097,-3.2,2.5,-0.6,0,5,14,0.357,0,0,0,5,14,0.357,0.357,8,11,0.727,12,15,27,10,3,3,8,16,18,1.28571428571429,0.714285714285714,1.92857142857143,0.214285714285714,0.214285714285714,6.57142857142857,0.571428571428571,1.14285714285714,1551659
"425",24638,2017,"Greivis Vasquez","PG",30,"BRK",3,0,39,4.1,0.376,0.375,0.375,0,5.4,2.7,17.5,1.2,1.9,9.7,11.3,0,0,0,-0.006,-5.7,-1.8,-7.5,-0.1,2,8,0.25,1,3,0.333,1,5,0.2,0.313,2,3,0.667,0,2,2,5,1,1,1,6,7,2.33333333333333,1.66666666666667,0.666666666666667,0.333333333333333,0.333333333333333,13,0.333333333333333,2,4347826
"426",24639,2017,"Rashad Vaughn","SG",20,"MIL",41,2,458,7.8,0.449,0.519,0.032,1,11.3,6.2,7.4,2.1,1.9,8.1,17.2,-0.5,0.4,0,-0.005,-3.7,-1.2,-4.9,-0.3,57,156,0.365,26,81,0.321,31,75,0.413,0.449,2,5,0.4,4,45,49,23,19,10,14,32,142,3.46341463414634,0.560975609756098,1.19512195121951,0.24390243902439,0.463414634146341,11.1707317073171,0.341463414634146,0.780487804878049,1811040
"427",24640,2017,"Noah Vonleh","PF",21,"POR",74,41,1265,10.8,0.525,0.074,0.348,11.4,22.5,17,3.4,1.2,1.7,17.1,13.1,0.6,1.2,1.8,0.069,-3.5,-0.3,-3.9,-0.6,130,270,0.481,7,20,0.35,123,250,0.492,0.494,60,94,0.638,131,256,387,31,30,27,64,154,327,4.41891891891892,0.418918918918919,5.22972972972973,0.364864864864865,0.405405405405405,17.0945945945946,0.864864864864865,2.08108108108108,2751360
"428",24641,2017,"Nikola Vucevic","C",26,"ORL",75,55,2163,19.1,0.498,0.073,0.155,8.6,31.2,19.6,16.9,1.8,2.8,9.6,24.8,0.8,3.2,4,0.088,-1.3,2.4,1.1,1.7,483,1031,0.468,23,75,0.307,460,956,0.481,0.48,107,160,0.669,176,603,779,208,77,74,117,180,1096,14.6133333333333,2.77333333333333,10.3866666666667,0.986666666666667,1.02666666666667,28.84,1.56,2.4,11750000
"429",24642,2017,"Sasha Vujacic","SG",32,"NYK",42,4,408,8.6,0.423,0.544,0.176,3.2,12.4,7.8,17.9,1.6,0.4,9.8,17.3,-0.1,0.2,0.1,0.014,-2.1,-2.2,-4.3,-0.2,42,136,0.309,23,74,0.311,19,62,0.306,0.393,17,24,0.708,12,47,59,52,13,2,16,38,124,2.95238095238095,1.23809523809524,1.4047619047619,0.0476190476190476,0.30952380952381,9.71428571428571,0.380952380952381,0.904761904761905,1410598
"430",24643,2017,"Dwyane Wade","SG",35,"CHI",60,59,1792,18.5,0.508,0.152,0.294,3.8,12.6,8.2,22.4,2.4,1.8,11.3,29.6,0.9,2.5,3.4,0.09,0.4,0.6,1,1.4,414,955,0.434,45,145,0.31,369,810,0.456,0.457,223,281,0.794,64,207,271,229,86,41,138,112,1096,18.2666666666667,3.81666666666667,4.51666666666667,0.683333333333333,1.43333333333333,29.8666666666667,2.3,1.86666666666667,23200000
"431",24644,2017,"Dion Waiters","SG",25,"MIA",46,43,1384,14.5,0.507,0.324,0.192,1.4,11,6.2,23.8,1.5,1.1,12.5,26.3,0.2,1.5,1.6,0.057,0,-0.8,-0.8,0.4,281,663,0.424,85,215,0.395,196,448,0.438,0.488,82,127,0.646,18,136,154,200,41,20,103,95,729,15.8478260869565,4.34782608695652,3.34782608695652,0.434782608695652,0.891304347826087,30.0869565217391,2.23913043478261,2.06521739130435,2898000
